job_title,job_description,location,city,state,zip_code,apply_url,company_name,companydescription,uniq_id,crawl_timestamp,job_board,job_id,department,requirements,benefits,telecommuting,has_company_logo,has_questions,function,job_type,Full Time,I.T,fraudulent
9210,18,1564,0,0,0,0,0,0,0,0,0,6280,651,9893,3772,0,0,0,18,0,0,1,0
7911,11,2676,0,0,0,0,0,0,0,0,0,6281,1054,9901,4080,0,1,1,11,0,0,0,0
4628,18,625,0,0,0,0,0,0,0,0,0,6282,1054,9893,4080,0,1,1,18,0,0,0,0
11408,18,813,0,0,0,0,0,0,0,0,0,6283,303,11792,6139,0,1,1,18,0,0,0,0
10528,20,1696,0,0,0,0,0,0,0,0,0,6284,1054,7285,4080,0,1,0,20,0,0,0,0
13217,18,62,0,0,0,0,0,0,0,0,0,6286,1054,11394,3426,0,1,0,18,0,0,0,0
13658,18,1560,0,0,0,0,0,0,0,0,0,6288,1054,337,1512,0,1,1,18,0,0,0,0
3082,31,367,0,0,0,0,0,0,0,0,0,6289,1054,8917,4080,0,1,0,31,0,0,0,0
9190,30,894,0,0,0,0,0,0,0,0,0,6290,1010,8366,4080,0,1,0,30,0,0,0,0
8037,31,1405,0,0,0,0,0,0,0,0,0,6291,1054,3416,4080,0,1,1,31,0,0,0,0
1651,31,1935,0,0,0,0,0,0,0,0,0,6292,1054,2368,5505,0,1,1,31,0,0,0,0
11997,19,2481,0,0,0,0,0,0,0,0,0,6293,1054,4331,4080,0,0,1,19,0,0,0,0
10951,1,1249,0,0,0,0,0,0,0,0,0,6294,1054,4654,1038,0,0,0,1,0,0,0,0
5792,31,2834,0,0,0,0,0,0,0,0,0,6295,1054,9893,4080,0,1,0,31,0,0,0,0
14108,18,625,0,0,0,0,0,0,0,0,0,6296,1054,9893,4080,0,1,1,18,0,0,0,0
4787,1,654,0,0,0,0,0,0,0,0,0,6297,1054,496,1240,0,1,1,1,0,0,0,0
4136,18,625,0,0,0,0,0,0,0,0,0,6298,1054,3444,4080,0,1,1,18,0,0,0,0
11735,16,662,0,0,0,0,0,0,0,0,0,6299,1054,7037,802,0,1,1,16,0,0,0,0
1563,22,296,0,0,0,0,0,0,0,0,0,6300,1054,1175,3575,0,1,1,22,0,0,0,0
7911,11,1912,0,0,0,0,0,0,0,0,0,6302,1054,9901,4080,0,1,1,11,0,0,0,0
14403,18,290,0,0,0,0,0,0,0,0,0,6303,1054,9337,4080,0,1,1,18,0,0,0,0
12885,18,813,0,0,0,0,0,0,0,0,0,6304,953,1863,3118,1,1,0,18,0,0,0,0
9328,22,2044,0,0,0,0,0,0,0,0,0,6305,758,2881,4137,0,1,1,22,0,0,0,0
11256,20,2974,0,0,0,0,0,0,0,0,0,6306,1054,7715,3317,0,1,0,20,0,0,0,0
1299,18,856,0,0,0,0,0,0,0,0,0,6307,834,3662,458,0,0,1,18,0,0,0,0
11317,22,2974,0,0,0,0,0,0,0,0,0,6308,1054,9637,330,0,1,1,22,0,0,0,0
14538,18,1564,0,0,0,0,0,0,0,0,0,6309,1054,4717,3105,0,0,0,18,0,0,0,0
8514,0,1763,0,0,0,0,0,0,0,0,0,6310,62,7016,4156,0,1,1,0,0,0,0,0
2635,9,2497,0,0,0,0,0,0,0,0,0,6311,938,2576,3557,0,1,0,9,0,0,0,0
3250,31,1560,0,0,0,0,0,0,0,0,0,6312,1054,7819,532,0,1,1,31,0,0,0,0
9444,18,2384,0,0,0,0,0,0,0,0,0,6313,1054,5103,377,0,1,1,18,0,0,0,0
11935,26,1588,0,0,0,0,0,0,0,0,0,6314,1054,5693,4080,0,1,1,26,0,0,0,0
11042,18,2875,0,0,0,0,0,0,0,0,0,6315,1054,4161,4060,0,1,0,18,0,0,0,0
6510,18,375,0,0,0,0,0,0,0,0,0,6316,1054,9893,4080,0,1,0,18,0,0,0,0
3009,18,1449,0,0,0,0,0,0,0,0,0,6317,1071,7653,1009,0,1,1,18,0,0,0,0
493,18,1559,0,0,0,0,0,0,0,0,0,6318,1054,9893,4080,0,0,0,18,0,0,0,0
1870,12,813,0,0,0,0,0,0,0,0,0,6319,434,4999,5111,0,1,1,12,0,0,0,0
10557,18,813,0,0,0,0,0,0,0,0,0,6320,1054,687,4080,0,1,1,18,0,0,0,0
12477,18,908,0,0,0,0,0,0,0,0,0,6321,1054,9893,4080,0,0,0,18,0,0,0,0
1493,12,956,0,0,0,0,0,0,0,0,0,6322,435,9183,4080,0,1,1,12,0,0,0,0
14521,18,3002,0,0,0,0,0,0,0,0,0,6323,1054,4414,4080,0,0,1,18,0,0,0,0
12907,18,2424,0,0,0,0,0,0,0,0,0,6324,913,11726,4080,0,1,0,18,0,0,0,0
7797,31,125,0,0,0,0,0,0,0,0,0,6325,246,8816,365,0,1,0,31,0,0,0,0
5046,22,891,0,0,0,0,0,0,0,0,0,6326,854,9893,4080,0,1,1,22,0,0,0,0
7906,11,2009,0,0,0,0,0,0,0,0,0,6327,1054,9901,4080,0,1,1,11,0,0,0,0
6882,18,1807,0,0,0,0,0,0,0,0,0,6328,1054,2356,4080,0,0,0,18,0,0,0,0
5689,4,813,0,0,0,0,0,0,0,0,0,6329,1054,3191,4780,0,1,1,4,0,0,0,0
1623,22,974,0,0,0,0,0,0,0,0,0,6330,1054,9358,3806,0,1,1,22,0,0,0,0
3932,18,1573,0,0,0,0,0,0,0,0,0,6331,1054,4695,4080,0,0,1,18,0,0,0,0
9936,7,2168,0,0,0,0,0,0,0,0,0,6332,1054,5404,4080,0,1,0,7,0,0,0,0
14234,22,788,0,0,0,0,0,0,0,0,0,6334,758,5196,4313,0,1,1,22,0,0,0,0
6896,18,2373,0,0,0,0,0,0,0,0,0,6335,1054,11914,4080,0,0,1,18,0,0,0,0
7010,18,2687,0,0,0,0,0,0,0,0,0,6336,1054,1875,4080,0,0,0,18,0,0,0,0
6832,6,1016,0,0,0,0,0,0,0,0,0,6337,1054,7088,2728,0,0,1,6,0,0,0,0
4337,31,1249,0,0,0,0,0,0,0,0,0,6338,1054,9893,4080,1,0,0,31,0,0,0,0
4335,13,1627,0,0,0,0,0,0,0,0,0,6339,1054,9893,4080,1,0,0,13,0,0,0,0
6380,18,3002,0,0,0,0,0,0,0,0,0,6340,1054,8354,4080,0,0,0,18,0,0,0,0
9202,18,2373,0,0,0,0,0,0,0,0,0,6341,1054,2464,4080,0,0,0,18,0,0,0,0
14557,18,1487,0,0,0,0,0,0,0,0,0,6342,1054,9893,4080,0,0,0,18,0,0,0,0
5745,1,2051,0,0,0,0,0,0,0,0,0,6343,1054,6619,3775,0,1,1,1,0,0,0,0
13200,18,60,0,0,0,0,0,0,0,0,0,6344,1054,11397,3463,0,1,0,18,0,0,0,0
12890,18,1564,0,0,0,0,0,0,0,0,0,6345,1054,232,224,0,1,0,18,0,0,0,0
8333,18,894,0,0,0,0,0,0,0,0,0,6346,1054,51,4080,0,0,0,18,0,0,0,0
11199,18,2687,0,0,0,0,0,0,0,0,0,6347,1054,9893,4080,0,0,0,18,0,0,0,0
5412,18,367,0,0,0,0,0,0,0,0,0,6348,1054,173,4569,0,1,1,18,0,0,0,0
8190,18,1783,0,0,0,0,0,0,0,0,0,6349,1054,7992,555,0,1,1,18,0,0,0,0
671,18,3101,0,0,0,0,0,0,0,0,0,6350,1054,7900,558,0,1,1,18,0,0,0,0
12228,31,381,0,0,0,0,0,0,0,0,0,6351,1054,3732,1155,0,1,1,31,0,0,0,0
2160,12,2168,0,0,0,0,0,0,0,0,0,6352,1054,9893,4080,0,0,1,12,0,0,0,0
3345,18,1501,0,0,0,0,0,0,0,0,0,6353,1054,7070,6125,0,0,0,18,0,0,0,0
529,12,1544,0,0,0,0,0,0,0,0,0,6354,1054,4711,3108,0,0,1,12,0,0,0,0
2838,5,813,0,0,0,0,0,0,0,0,0,6355,155,4920,1722,0,1,1,5,0,0,0,0
9734,36,625,0,0,0,0,0,0,0,0,0,6356,1054,11634,5830,1,1,1,36,0,0,0,0
14316,18,788,0,0,0,0,0,0,0,0,0,6357,1054,9243,4080,0,1,1,18,0,0,0,0
1200,22,632,0,0,0,0,0,0,0,0,0,6358,1054,5132,4080,0,1,0,22,0,0,0,0
8250,18,1564,0,0,0,0,0,0,0,0,0,6359,1054,5324,4080,0,0,0,18,0,0,0,0
13082,31,2259,0,0,0,0,0,0,0,0,0,6360,1054,2328,2287,0,1,1,31,0,0,0,0
13127,18,216,0,0,0,0,0,0,0,0,0,6361,1329,1872,3031,0,1,1,18,0,0,0,0
10965,31,625,0,0,0,0,0,0,0,0,0,6362,1054,7419,4032,0,1,1,31,0,0,0,0
13082,31,1363,0,0,0,0,0,0,0,0,0,6364,1054,2329,2286,0,1,1,31,0,0,0,0
1213,18,195,0,0,0,0,0,0,0,0,0,6365,1054,9892,4080,0,0,1,18,0,0,0,0
84,31,742,0,0,0,0,0,0,0,0,0,6366,1018,10094,870,0,0,1,31,0,0,0,0
2223,18,223,0,0,0,0,0,0,0,0,0,6367,1054,4507,2732,0,1,0,18,0,0,0,0
14205,18,2535,0,0,0,0,0,0,0,0,0,6368,1054,1994,914,0,1,0,18,0,0,0,0
12970,18,1564,0,0,0,0,0,0,0,0,0,6369,1054,2007,4080,0,0,1,18,0,0,0,0
8039,23,1405,0,0,0,0,0,0,0,0,0,6370,859,3414,4080,0,1,1,23,0,0,0,0
5833,18,2442,0,0,0,0,0,0,0,0,0,6371,1314,7420,4080,0,1,0,18,0,0,0,0
14792,18,2231,0,0,0,0,0,0,0,0,0,6372,1313,11945,4080,0,1,0,18,0,0,0,0
34,18,1695,0,0,0,0,0,0,0,0,0,6373,1054,26,5773,0,1,1,18,0,0,0,0
2174,31,2535,0,0,0,0,0,0,0,0,0,6376,1054,10391,3706,0,1,1,31,0,0,0,0
136,18,778,0,0,0,0,0,0,0,0,0,6377,735,2325,1972,0,1,1,18,0,0,0,0
5101,18,1564,0,0,0,0,0,0,0,0,0,6378,932,3600,4080,0,1,0,18,0,0,0,0
53,18,2875,0,0,0,0,0,0,0,0,0,6379,1054,258,4080,0,0,0,18,0,0,0,0
2328,18,80,0,0,0,0,0,0,0,0,0,6380,1054,10106,5210,0,1,0,18,0,0,0,0
14509,18,3020,0,0,0,0,0,0,0,0,0,6381,1054,53,4080,0,1,1,18,0,0,0,0
8346,18,1940,0,0,0,0,0,0,0,0,0,6382,1054,9893,4080,0,0,0,18,0,0,0,0
10276,26,2834,0,0,0,0,0,0,0,0,0,6383,942,2100,1225,0,1,1,26,0,0,0,0
5737,18,942,0,0,0,0,0,0,0,0,0,6384,1054,3604,723,0,0,1,18,0,0,0,0
2562,18,2482,0,0,0,0,0,0,0,0,0,6385,626,5997,4080,0,1,1,18,0,0,0,0
9310,18,625,0,0,0,0,0,0,0,0,0,6387,1054,9893,4080,0,1,0,18,0,0,0,0
511,18,2599,0,0,0,0,0,0,0,0,0,6388,1054,207,4080,0,1,0,18,0,0,0,0
13202,18,60,0,0,0,0,0,0,0,0,0,6389,1054,11324,3392,0,1,0,18,0,0,0,0
9311,18,625,0,0,0,0,0,0,0,0,0,6390,1054,9893,4080,0,1,0,18,0,0,0,0
9068,18,1550,0,0,0,0,0,0,0,0,0,6391,1054,8285,4080,0,1,1,18,0,0,0,0
10805,18,2618,0,0,0,0,0,0,0,0,0,6392,1054,7333,4080,0,1,0,18,0,0,0,0
84,31,463,0,0,0,0,0,0,0,0,0,6393,1018,10094,4080,0,0,1,31,0,0,0,0
6377,18,2168,0,0,0,0,0,0,0,0,0,6394,1054,9893,4080,0,0,0,18,0,0,0,0
7921,11,2790,0,0,0,0,0,0,0,0,0,6395,1054,9901,4080,0,1,1,11,0,0,0,0
8095,18,1968,0,0,0,0,0,0,0,0,0,6396,586,2491,4080,0,1,1,18,0,0,0,0
13828,18,2113,0,0,0,0,0,0,0,0,0,6397,1054,9893,4080,0,1,0,18,0,0,0,0
5220,16,2173,0,0,0,0,0,0,0,0,0,6398,1054,9893,1647,0,1,1,16,0,0,0,0
7907,11,1874,0,0,0,0,0,0,0,0,0,6399,1054,9901,4080,0,1,1,11,0,0,0,0
6567,7,1468,0,0,0,0,0,0,0,0,0,6400,1054,8705,2179,0,0,1,7,0,0,0,0
7907,11,2184,0,0,0,0,0,0,0,0,0,6401,1054,9901,4080,0,1,1,11,0,0,0,0
10558,31,870,0,0,0,0,0,0,0,0,0,6402,1054,11539,4080,0,1,1,31,0,0,0,0
4542,22,625,0,0,0,0,0,0,0,0,0,6403,297,1468,4080,0,1,1,22,0,0,0,0
5142,18,1149,0,0,0,0,0,0,0,0,0,6404,1054,1627,5306,0,1,1,18,0,0,0,0
12260,7,1679,0,0,0,0,0,0,0,0,0,6405,1054,7254,4080,0,1,0,7,0,0,0,0
12905,23,2406,0,0,0,0,0,0,0,0,0,6406,1054,7580,4080,0,1,1,23,0,0,0,0
14510,17,1449,0,0,0,0,0,0,0,0,0,6407,613,3339,1762,0,1,1,17,0,0,0,0
3158,5,12,0,0,0,0,0,0,0,0,0,6408,904,1924,4080,0,1,0,5,0,0,0,0
10444,7,1579,0,0,0,0,0,0,0,0,0,6409,1054,2299,3518,0,1,0,7,0,0,0,0
3135,31,2970,0,0,0,0,0,0,0,0,0,6410,300,115,4735,0,1,0,31,0,0,0,0
12444,18,2906,0,0,0,0,0,0,0,0,0,6411,1054,9893,4080,0,1,1,18,0,0,0,0
6500,23,1736,0,0,0,0,0,0,0,0,0,6413,458,7621,4080,0,0,1,23,0,0,0,0
7702,31,1560,0,0,0,0,0,0,0,0,0,6414,1054,8821,3540,0,1,1,31,0,0,0,0
1332,11,3078,0,0,0,0,0,0,0,0,0,6415,1054,2295,4080,0,0,1,11,0,0,0,0
2771,18,1693,0,0,0,0,0,0,0,0,0,6416,1054,8766,1859,0,0,0,18,0,0,0,0
10192,9,813,0,0,0,0,0,0,0,0,0,6417,1054,2716,452,0,1,0,9,0,0,0,0
11272,13,2462,0,0,0,0,0,0,0,0,0,6418,1054,6945,330,0,1,1,13,0,0,0,0
6145,18,2711,0,0,0,0,0,0,0,0,0,6419,1054,9893,4080,0,0,0,18,0,0,0,0
8038,23,1405,0,0,0,0,0,0,0,0,0,6420,859,3420,4080,0,1,1,23,0,0,0,0
1179,1,1564,0,0,0,0,0,0,0,0,0,6421,1054,10983,982,0,1,1,1,0,0,0,0
5085,18,2044,0,0,0,0,0,0,0,0,0,6422,1054,4674,4080,0,1,1,18,0,0,0,0
12523,0,813,0,0,0,0,0,0,0,0,0,6423,1054,5130,3862,0,1,1,0,0,0,0,0
501,12,954,0,0,0,0,0,0,0,0,0,6424,984,9184,4080,0,1,1,12,0,0,0,0
8194,12,1083,0,0,0,0,0,0,0,0,0,6425,434,9202,3722,0,1,0,12,0,0,0,0
9104,14,296,0,0,0,0,0,0,0,0,0,6426,1054,11490,4080,0,1,0,14,0,0,0,0
11366,18,2231,0,0,0,0,0,0,0,0,0,6427,1054,9893,4080,0,1,0,18,0,0,0,0
1160,14,1564,0,0,0,0,0,0,0,0,0,6428,1054,7032,4175,0,1,1,14,0,0,0,0
7905,11,2356,0,0,0,0,0,0,0,0,0,6429,1054,5829,4080,0,1,1,11,0,0,0,0
5429,1,2390,0,0,0,0,0,0,0,0,0,6430,1054,9893,4080,0,0,1,1,0,0,0,0
5830,18,2432,0,0,0,0,0,0,0,0,0,6431,1054,7759,4080,0,1,1,18,0,0,0,0
5886,18,2728,0,0,0,0,0,0,0,0,0,6432,1054,9893,4080,0,0,0,18,0,0,0,0
365,18,2160,0,0,0,0,0,0,0,0,0,6433,1054,9893,4080,0,0,0,18,0,0,0,0
6417,18,1592,0,0,0,0,0,0,0,0,0,6434,1054,9208,4080,0,1,1,18,0,0,0,0
6415,18,2875,0,0,0,0,0,0,0,0,0,6435,1054,8252,4080,0,1,1,18,0,0,0,0
5880,18,2934,0,0,0,0,0,0,0,0,0,6436,1054,9893,4080,0,0,0,18,0,0,0,0
9547,18,625,0,0,0,0,0,0,0,0,0,6437,1054,9893,4080,0,1,1,18,0,0,0,0
12620,18,1131,0,0,0,0,0,0,0,0,0,6438,1054,10769,4080,0,1,1,18,0,0,0,0
13188,18,60,0,0,0,0,0,0,0,0,0,6439,1054,11325,3382,0,1,0,18,0,0,0,0
10391,18,2915,0,0,0,0,0,0,0,0,0,6440,908,7135,4080,0,1,0,18,0,0,0,0
134,11,943,0,0,0,0,0,0,0,0,0,6441,55,9893,4080,0,0,0,11,0,0,0,0
8123,18,1432,0,0,0,0,0,0,0,0,0,6442,1054,11682,4080,0,0,0,18,0,0,0,0
5144,18,625,0,0,0,0,0,0,0,0,0,6443,1054,9893,4080,0,1,1,18,0,0,0,0
7129,18,625,0,0,0,0,0,0,0,0,0,6444,1054,9893,4080,0,1,1,18,0,0,0,0
14202,18,2535,0,0,0,0,0,0,0,0,0,6445,1054,11592,914,0,1,0,18,0,0,0,0
5145,18,625,0,0,0,0,0,0,0,0,0,6446,1054,9893,4080,0,1,1,18,0,0,0,0
3197,18,2452,0,0,0,0,0,0,0,0,0,6447,1054,9893,4080,0,1,0,18,0,0,0,0
4814,17,573,0,0,0,0,0,0,0,0,0,6448,1054,496,1240,0,1,1,17,0,0,0,0
90,23,274,0,0,0,0,0,0,0,0,0,6449,1054,8344,4080,0,1,1,23,0,0,0,0
9677,18,2961,0,0,0,0,0,0,0,0,0,6450,1168,5133,977,0,1,1,18,0,0,0,0
11176,18,2730,0,0,0,0,0,0,0,0,0,6451,731,2066,3667,0,0,0,18,0,0,0,0
5071,31,1178,0,0,0,0,0,0,0,0,0,6452,1054,10263,5209,0,1,0,31,0,0,0,0
11595,27,1487,0,0,0,0,0,0,0,0,0,6453,1054,8273,3537,0,1,1,27,0,0,0,0
12680,18,2441,0,0,0,0,0,0,0,0,0,6454,1054,612,1840,0,1,1,18,0,0,0,0
13141,12,1163,0,0,0,0,0,0,0,0,0,6455,1054,4162,2201,1,1,0,12,0,0,0,0
12334,31,210,0,0,0,0,0,0,0,0,0,6456,1054,10706,3827,0,1,1,31,0,0,0,0
4308,18,707,0,0,0,0,0,0,0,0,0,6457,1054,5501,4080,0,1,0,18,0,0,0,0
12651,22,1058,0,0,0,0,0,0,0,0,0,6458,1054,11886,6161,0,1,0,22,0,0,0,0
11537,18,252,0,0,0,0,0,0,0,0,0,6459,74,11590,618,0,1,1,18,0,0,0,0
12592,22,2076,0,0,0,0,0,0,0,0,0,6460,1054,8639,4099,0,1,1,22,0,0,0,0
1969,12,166,0,0,0,0,0,0,0,0,0,6461,379,6316,703,0,1,0,12,0,0,0,0
6457,18,1899,0,0,0,0,0,0,0,0,0,6462,1054,8272,4080,0,1,1,18,0,0,0,0
5219,16,2194,0,0,0,0,0,0,0,0,0,6463,1054,9950,4080,0,1,1,16,0,0,0,0
888,12,625,0,0,0,0,0,0,0,0,0,6464,1054,9893,5751,1,1,1,12,0,0,0,0
7907,11,2411,0,0,0,0,0,0,0,0,0,6465,1054,9901,4080,0,1,1,11,0,0,0,0
4049,18,213,0,0,0,0,0,0,0,0,0,6466,1054,4364,4376,0,1,0,18,0,0,0,0
13212,18,60,0,0,0,0,0,0,0,0,0,6467,1054,11349,3401,0,1,0,18,0,0,0,0
7915,11,2078,0,0,0,0,0,0,0,0,0,6468,1054,9906,4080,0,1,1,11,0,0,0,0
2434,12,1249,0,0,0,0,0,0,0,0,0,6469,434,5166,3632,0,0,1,12,0,0,0,0
7907,11,1683,0,0,0,0,0,0,0,0,0,6470,1054,9901,4080,0,1,1,11,0,0,0,0
8806,12,1899,0,0,0,0,0,0,0,0,0,6471,434,9893,4080,0,1,0,12,0,0,0,0
12087,26,1972,0,0,0,0,0,0,0,0,0,6472,1054,6236,2180,0,1,0,26,0,0,0,0
5147,18,625,0,0,0,0,0,0,0,0,0,6473,1054,9893,4080,0,1,1,18,0,0,0,0
2819,18,772,0,0,0,0,0,0,0,0,0,6474,1054,9242,5491,0,1,1,18,0,0,0,0
14146,36,946,0,0,0,0,0,0,0,0,0,6475,1054,3201,4080,0,0,0,36,0,0,0,0
7875,12,813,0,0,0,0,0,0,0,0,0,6476,434,1545,4764,0,1,0,12,0,0,0,0
10291,12,1592,0,0,0,0,0,0,0,0,0,6477,1054,10271,2871,0,1,1,12,0,0,0,0
6697,18,625,0,0,0,0,0,0,0,0,0,6478,1054,3370,2353,0,1,1,18,0,0,0,0
11293,20,2974,0,0,0,0,0,0,0,0,0,6479,1054,6956,3317,0,1,0,20,0,0,0,0
7907,11,2534,0,0,0,0,0,0,0,0,0,6480,1054,9901,4080,0,1,1,11,0,0,0,0
4828,7,490,0,0,0,0,0,0,0,0,0,6481,1054,496,1240,0,1,1,7,0,0,0,0
9499,18,908,0,0,0,0,0,0,0,0,0,6482,1054,9893,4080,0,1,0,18,0,0,0,0
3928,23,625,0,0,0,0,0,0,0,0,0,6483,859,4030,4080,0,1,1,23,0,0,0,0
12139,18,252,0,0,0,0,0,0,0,0,0,6485,626,7466,4647,0,1,0,18,0,0,0,0
2389,20,1899,0,0,0,0,0,0,0,0,0,6486,1054,9893,4080,0,1,1,20,0,0,0,0
12367,16,1560,0,0,0,0,0,0,0,0,0,6487,1054,6181,690,0,1,1,16,0,0,0,0
7907,11,2029,0,0,0,0,0,0,0,0,0,6488,1054,9901,4080,0,1,1,11,0,0,0,0
12187,22,1216,0,0,0,0,0,0,0,0,0,6489,758,9617,928,0,1,1,22,0,0,0,0
21,1,2951,0,0,0,0,0,0,0,0,0,6490,1054,9893,3064,0,1,0,1,0,0,0,0
4231,18,1650,0,0,0,0,0,0,0,0,0,6491,1054,1054,4080,0,0,0,18,0,0,0,0
13331,12,166,0,0,0,0,0,0,0,0,0,6492,1054,51,4080,0,0,1,12,0,0,0,0
7907,11,2068,0,0,0,0,0,0,0,0,0,6493,1054,9901,4080,0,1,1,11,0,0,0,0
11232,22,2044,0,0,0,0,0,0,0,0,0,6494,758,8166,4137,0,1,1,22,0,0,0,0
5419,18,128,0,0,0,0,0,0,0,0,0,6495,1054,925,3698,0,1,0,18,0,0,0,0
12681,36,776,0,0,0,0,0,0,0,0,0,6496,423,11483,5986,0,1,1,36,0,0,0,0
9055,18,2881,0,0,0,0,0,0,0,0,0,6497,1054,9893,4080,0,0,0,18,0,0,0,0
12687,3,861,0,0,0,0,0,0,0,0,0,6498,1054,6869,4891,0,1,1,3,0,0,0,0
11026,31,2688,0,0,0,0,0,0,0,0,0,6499,1054,976,42,0,1,1,31,0,0,0,0
12642,17,2708,0,0,0,0,0,0,0,0,0,6501,1054,1510,4080,0,1,1,17,0,0,0,0
7169,26,1899,0,0,0,0,0,0,0,0,0,6502,964,7622,4957,0,1,1,26,0,0,0,0
6193,12,2535,0,0,0,0,0,0,0,0,0,6503,379,9893,4080,0,1,1,12,0,0,0,0
7907,11,2235,0,0,0,0,0,0,0,0,0,6504,1054,9901,4080,0,1,1,11,0,0,0,0
1540,22,541,0,0,0,0,0,0,0,0,0,6506,758,9893,4080,0,1,0,22,0,0,0,0
85,31,741,0,0,0,0,0,0,0,0,0,6507,1018,10094,883,0,0,1,31,0,0,0,0
10929,27,2687,0,0,0,0,0,0,0,0,0,6508,1054,2177,4080,0,1,1,27,0,0,0,0
5651,6,954,0,0,0,0,0,0,0,0,0,6509,1054,9893,4775,0,1,1,6,0,0,0,0
14191,18,293,0,0,0,0,0,0,0,0,0,6510,1054,3515,2917,0,1,1,18,0,0,0,0
7907,11,1979,0,0,0,0,0,0,0,0,0,6511,1054,9901,4080,0,1,1,11,0,0,0,0
14178,18,2853,0,0,0,0,0,0,0,0,0,6512,1054,9893,4080,0,0,0,18,0,0,0,0
10416,16,1447,0,0,0,0,0,0,0,0,0,6513,1054,11863,3026,0,0,0,16,0,0,0,0
9406,9,1560,0,0,0,0,0,0,0,0,0,6514,1054,7997,5326,0,1,0,9,0,0,0,0
13063,18,1419,0,0,0,0,0,0,0,0,0,6515,1054,9893,3961,0,1,0,18,0,0,0,0
9619,31,1487,0,0,0,0,0,0,0,0,0,6516,1054,8197,541,0,0,1,31,0,0,0,0
14256,5,245,0,0,0,0,0,0,0,0,0,6517,1054,11219,4298,0,1,1,5,0,0,0,0
1891,12,813,0,0,0,0,0,0,0,0,0,6519,434,4992,5111,0,1,1,12,0,0,0,0
8188,9,896,0,0,0,0,0,0,0,0,0,6520,1054,929,4080,0,1,1,9,0,0,0,0
2680,3,2168,0,0,0,0,0,0,0,0,0,6522,1054,10207,80,0,1,0,3,0,0,0,0
11341,22,1526,0,0,0,0,0,0,0,0,0,6523,1054,7838,4080,0,1,1,22,0,0,0,0
622,18,1805,0,0,0,0,0,0,0,0,0,6524,1054,9893,4080,0,1,0,18,0,0,0,0
14556,18,2160,0,0,0,0,0,0,0,0,0,6525,1054,9893,4080,0,0,1,18,0,0,0,0
3051,18,2561,0,0,0,0,0,0,0,0,0,6526,1054,9893,3136,0,1,0,18,0,0,0,0
12063,18,853,0,0,0,0,0,0,0,0,0,6529,1054,3433,4869,0,0,1,18,0,0,0,0
11195,18,1855,0,0,0,0,0,0,0,0,0,6530,1102,9893,4080,0,1,0,18,0,0,0,0
82,31,311,0,0,0,0,0,0,0,0,0,6531,1018,5121,307,0,0,1,31,0,0,0,0
8233,18,2611,0,0,0,0,0,0,0,0,0,6532,1054,114,4080,0,1,0,18,0,0,0,0
5122,18,248,0,0,0,0,0,0,0,0,0,6533,1054,9893,4080,0,1,0,18,0,0,0,0
12765,1,1086,0,0,0,0,0,0,0,0,0,6534,1054,4911,4080,0,0,1,1,0,0,0,0
11190,18,2969,0,0,0,0,0,0,0,0,0,6535,1054,11696,4080,0,1,1,18,0,0,0,0
1893,12,813,0,0,0,0,0,0,0,0,0,6536,434,4990,5111,0,1,1,12,0,0,0,0
11856,7,813,0,0,0,0,0,0,0,0,0,6537,166,9268,4781,0,1,1,7,0,0,0,0
11262,31,1518,0,0,0,0,0,0,0,0,0,6538,1054,9644,3314,0,1,1,31,0,0,0,0
1297,31,2215,0,0,0,0,0,0,0,0,0,6539,1054,542,4080,0,0,0,31,0,0,0,0
618,31,1249,0,0,0,0,0,0,0,0,0,6540,1054,6289,4080,0,0,1,31,0,0,0,0
2742,18,772,0,0,0,0,0,0,0,0,0,6541,1054,2898,4080,1,1,1,18,0,0,0,0
9117,18,1899,0,0,0,0,0,0,0,0,0,6542,1054,9893,4080,0,1,0,18,0,0,0,0
11250,18,2535,0,0,0,0,0,0,0,0,0,6543,1054,1676,211,0,1,0,18,0,0,0,0
4145,1,2845,0,0,0,0,0,0,0,0,0,6544,74,5262,3097,0,1,0,1,0,0,0,0
3896,22,38,0,0,0,0,0,0,0,0,0,6545,758,8105,2786,0,1,1,22,0,0,0,0
9860,5,519,0,0,0,0,0,0,0,0,0,6547,1156,4452,2967,0,1,1,5,0,0,0,0
14661,27,2539,0,0,0,0,0,0,0,0,0,6548,1054,807,1522,0,1,1,27,0,0,0,0
3288,8,2875,0,0,0,0,0,0,0,0,0,6551,1054,3727,4080,0,0,1,8,0,0,0,0
11868,16,145,0,0,0,0,0,0,0,0,0,6553,1257,9953,2336,0,1,1,16,0,0,0,0
14646,18,2304,0,0,0,0,0,0,0,0,0,6554,1054,5323,4080,0,1,0,18,0,0,0,0
7918,18,2068,0,0,0,0,0,0,0,0,0,6555,1054,9893,4080,0,1,1,18,0,0,0,0
3605,31,2539,0,0,0,0,0,0,0,0,0,6558,1055,199,198,0,0,1,31,0,0,0,0
3236,18,1442,0,0,0,0,0,0,0,0,0,6561,1054,7952,4080,0,0,0,18,0,0,0,0
13728,20,2954,0,0,0,0,0,0,0,0,0,6562,1054,9439,5044,0,0,1,20,0,0,0,0
5738,18,1437,0,0,0,0,0,0,0,0,0,6563,1054,6179,4007,0,0,0,18,0,0,0,0
11215,18,1783,0,0,0,0,0,0,0,0,0,6567,1054,7146,4080,0,1,0,18,0,0,0,0
